Date,HR,PGE,SCE,SDGE,VEA,CAISO,,,
4/4/23,9,11974.10,11625.39,2126.69,98.96,25825.13,,,
4/4/23,10,11058.07,11131.09,1643.70,87.98,23920.85,,,
4/4/23,11,9956.24,10701.79,1425.94,77.26,22161.23,,,
4/4/23,12,9199.45,10624.64,1382.57,69.07,21275.73,,,
4/4/23,13,8786.93,10182.62,1236.23,65.76,20271.56,,,
4/4/23,14,8460.17,10084.82,1196.24,62.09,19803.32,,,
4/4/23,15,8396.99,9608.26,1078.37,58.71,19142.33,,,
4/4/23,16,8278.32,9105.99,1224.88,58.20,18667.39,,,
4/4/23,17,8939.10,9155.68,1449.53,60.71,19605.02,,,
4/4/23,18,10114.90,10039.53,1893.07,65.77,22113.27,,,
4/4/23,19,11196.64,11035.66,2173.92,72.40,24478.62,,,
4/4/23,20,12181.88,12060.29,2442.94,82.46,26767.58,,,
4/4/23,21,12553.93,12175.59,2441.40,85.33,27256.26,,,
4/4/23,22,12274.06,12010.19,2353.69,83.70,26721.64,,,
4/4/23,23,11601.83,11615.00,2239.35,80.97,25537.15,,,
4/4/23,24,10977.35,10903.22,2079.46,79.23,24039.26,,,
4/5/23,1,10753.96,10551.03,2040.55,79.22,23424.75,,,
4/5/23,2,10671.18,10464.97,1976.60,79.69,23192.44,,,
4/5/23,3,10507.61,10070.91,1913.06,81.50,22573.07,,,
4/5/23,4,10527.32,9952.37,1881.88,85.09,22446.66,,,
4/5/23,5,10447.95,10142.44,1991.90,90.67,22672.98,,,
4/5/23,6,11128.99,10735.21,2076.94,99.53,24040.66,,,
4/5/23,7,12141.40,11613.76,2353.27,109.44,26217.86,,,
4/5/23,8,12557.80,11713.43,2327.16,105.36,26703.76,,,
4/5/23,9,11808.31,11486.75,2107.94,91.64,25494.64,,,
4/5/23,10,11001.53,11070.07,1921.28,76.53,24069.42,,,
4/5/23,11,9823.10,10435.83,1658.79,65.24,21982.96,,,
4/5/23,12,8995.47,10389.10,1514.54,56.63,20955.74,,,
4/5/23,13,8449.18,9796.59,1278.90,50.93,19575.56,,,
4/5/23,14,8591.77,9505.68,1102.98,48.36,19248.79,,,
4/5/23,15,8478.48,9399.00,1175.05,46.82,19099.35,,,
4/5/23,16,8650.71,9218.17,1258.09,47.03,19174.00,,,
4/5/23,17,9260.79,9354.60,1475.26,50.77,20141.42,,,
4/5/23,18,9886.52,10088.33,1839.18,55.04,21869.08,,,
4/5/23,19,10819.11,10966.05,2206.98,60.72,24052.85,,,
4/5/23,20,11850.61,11714.34,2439.42,70.01,26074.39,,,
4/5/23,21,12247.41,11758.00,2450.11,72.51,26528.02,,,
4/5/23,22,11900.59,11637.38,2350.37,71.76,25960.11,,,
4/5/23,23,11229.66,11144.72,2183.62,70.59,24628.60,,,
4/5/23,24,10608.87,10652.54,2072.20,70.43,23404.04,,,
4/6/23,1,10620.93,10074.75,2114.51,71.28,22881.48,,,
4/6/23,2,10405.61,9723.31,2025.32,73.44,22227.69,,,
4/6/23,3,10173.05,9867.45,1962.50,75.62,22078.62,,,
4/6/23,4,10091.83,9725.71,1936.55,79.80,21833.89,,,
4/6/23,5,10092.75,9851.87,1921.15,86.32,21952.08,,,
4/6/23,6,10662.20,10494.04,2046.24,96.26,23298.74,,,
4/6/23,7,11647.93,11314.35,2277.15,106.04,25345.48,,,
4/6/23,8,12025.14,11497.00,2297.72,101.46,25921.32,,,
4/6/23,9,11367.63,11238.40,2148.58,86.66,24841.27,,,
4/6/23,10,10637.85,10579.97,1783.33,72.29,23073.44,,,
4/6/23,11,9780.52,9900.09,1472.24,60.38,21213.23,,,
4/6/23,12,8938.86,9847.54,1190.88,52.36,20029.64,,,
4/6/23,13,8552.33,9452.61,1081.56,47.97,19134.48,,,
4/6/23,14,8592.59,9460.92,1054.49,45.65,19153.65,,,
4/6/23,15,8927.91,9243.54,1157.68,45.01,19374.14,,,
4/6/23,16,9370.22,9316.20,1252.80,44.91,19984.13,,,
4/6/23,17,10225.27,9603.37,1472.96,47.34,21348.94,,,
4/6/23,18,10949.87,10196.10,1870.88,51.59,23068.44,,,
4/6/23,19,11479.88,10964.15,2177.82,56.00,24677.85,,,
4/6/23,20,11860.10,11820.08,2384.60,62.88,26127.66,,,
4/6/23,21,11957.57,11736.79,2373.60,63.33,26131.27,,,
4/6/23,22,11601.89,11515.82,2285.68,62.36,25465.76,,,
4/6/23,23,10940.66,10959.17,2133.72,60.70,24094.25,,,
4/6/23,24,10394.53,10337.15,1977.64,59.36,22768.67,,,
4/7/23,1,10139.87,9905.84,1977.48,60.05,22083.24,,,
4/7/23,2,9835.04,9571.14,1899.43,61.98,21367.59,,,
4/7/23,3,9798.32,9434.97,1867.35,64.67,21165.31,,,
4/7/23,4,9813.21,9411.84,1855.88,67.95,21148.89,,,
4/7/23,5,9822.51,9563.39,1839.23,72.98,21298.13,,,
4/7/23,6,10224.30,9897.59,1935.45,80.35,22137.68,,,
4/7/23,7,11016.21,10532.15,2096.56,86.99,23731.91,,,
4/7/23,8,11564.87,10731.31,2246.79,88.17,24631.15,,,
4/7/23,9,11522.36,10649.61,2006.72,81.26,24259.94,,,
4/7/23,10,11445.81,10408.92,1682.23,68.20,23605.16,,,
4/7/23,11,11177.24,9786.80,1425.53,58.10,22447.66,,,
4/7/23,12,11074.05,9199.29,1265.69,47.01,21586.03,,,
4/7/23,13,10820.06,8985.84,1255.27,43.00,21104.16,,,
4/7/23,14,10726.51,8961.07,1304.20,40.56,21032.35,,,
4/7/23,15,10178.57,8916.06,1288.29,40.35,20423.27,,,
4/7/23,16,10109.29,8826.24,1318.76,41.65,20295.94,,,
4/7/23,17,10294.30,9358.46,1502.27,47.29,21202.32,,,
4/7/23,18,10424.83,10035.59,1838.31,51.65,22350.37,,,
4/7/23,19,11100.43,10756.95,2121.05,55.15,24033.58,,,
4/7/23,20,11848.57,11388.00,2345.84,58.45,25640.86,,,
4/7/23,21,11761.09,11407.50,2334.34,57.76,25560.67,,,
4/7/23,22,11473.88,11266.66,2255.97,55.80,25052.31,,,
4/7/23,23,10895.15,10726.57,2118.83,53.14,23793.69,,,
4/7/23,24,10292.36,10165.03,1976.55,50.73,22484.67,,,
4/8/23,1,9949.05,9706.75,1943.85,48.33,21647.98,,,
4/8/23,2,9578.65,9377.32,1870.73,47.90,20874.61,,,
4/8/23,3,9326.25,9121.11,1856.88,48.61,20352.85,,,
4/8/23,4,9166.36,8982.35,1836.88,50.12,20035.72,,,
4/8/23,5,9239.86,8985.18,1770.10,53.02,20048.17,,,
4/8/23,6,9449.73,9177.88,1832.37,57.11,20517.08,,,
4/8/23,7,9822.31,9438.03,1860.71,62.02,21183.06,,,
4/8/23,8,9847.04,9315.80,1842.23,61.55,21066.63,,,
4/8/23,9,9426.65,9060.84,1577.68,55.79,20120.95,,,
4/8/23,10,9216.30,8598.44,1284.55,50.97,19150.25,,,
4/8/23,11,8745.02,8322.06,1163.64,43.17,18273.89,,,
4/8/23,12,8215.88,7884.27,1006.99,40.24,17147.38,,,
4/8/23,13,7945.32,7599.79,918.41,38.62,16502.16,,,
4/8/23,14,7754.28,7607.22,1027.64,39.21,16428.35,,,
4/8/23,15,7551.50,7741.18,1083.23,40.89,16416.79,,,
4/8/23,16,7906.94,7845.78,1147.47,42.74,16942.93,,,
4/8/23,17,8452.04,8461.34,1414.09,46.36,18373.82,,,
4/8/23,18,9095.15,9176.19,1705.98,49.63,20026.94,,,
4/8/23,19,9883.25,10002.36,2008.90,52.38,21946.89,,,
4/8/23,20,10804.62,10837.72,2243.60,55.90,23941.84,,,
4/8/23,21,11077.00,10936.57,2245.94,55.65,24315.18,,,
4/8/23,22,10824.03,10743.98,2186.78,53.18,23807.97,,,
4/8/23,23,10385.02,10335.16,2059.65,50.60,22830.42,,,
4/8/23,24,9887.21,9901.68,1931.19,47.76,21767.84,,,
4/9/23,1,9521.46,9546.29,1915.54,46.25,21029.55,,,
4/9/23,2,9196.78,9076.98,1830.67,45.96,20150.39,,,
4/9/23,3,9105.13,8817.11,1765.90,46.40,19734.54,,,
4/9/23,4,9176.54,8678.36,1725.16,48.36,19628.42,,,
4/9/23,5,9191.46,8649.15,1715.67,51.31,19607.57,,,
4/9/23,6,9352.98,8745.90,1723.98,55.92,19878.77,,,
4/9/23,7,9635.28,8869.75,1772.81,61.26,20339.10,,,
4/9/23,8,9639.17,8764.77,1821.70,61.18,20286.82,,,
4/9/23,9,9140.78,8840.79,1752.07,56.00,19789.64,,,
4/9/23,10,8109.62,8540.88,1515.74,49.87,18216.11,,,
4/9/23,11,7413.88,8464.39,1180.42,43.96,17102.64,,,
4/9/23,12,6842.18,8282.32,936.90,40.90,16102.30,,,
4/9/23,13,6407.58,7885.96,856.13,40.47,15190.14,,,
4/9/23,14,6349.52,7684.16,845.15,41.61,14920.44,,,
4/9/23,15,6593.74,7595.79,907.55,42.41,15139.49,,,
4/9/23,16,7080.47,7779.84,1307.14,45.00,16212.44,,,
4/9/23,17,7844.86,8417.12,1557.69,49.60,17869.26,,,
4/9/23,18,8752.74,9315.02,1823.44,53.09,19944.28,,,
4/9/23,19,9698.66,10301.72,2008.26,54.80,22063.44,,,
4/9/23,20,10619.48,10896.36,2211.03,57.41,23784.29,,,
4/9/23,21,10919.16,11001.67,2219.64,56.50,24196.98,,,
4/9/23,22,10753.12,10878.20,2146.41,53.01,23830.74,,,
4/9/23,23,10155.46,10258.78,2005.00,49.10,22468.35,,,
4/9/23,24,9549.49,9679.64,1868.80,45.43,21143.35,,,
4/10/23,1,9281.75,9279.53,1866.72,43.45,20471.45,,,
4/10/23,2,8928.53,9160.75,1817.54,42.46,19949.29,,,
4/10/23,3,8979.00,8815.48,1762.50,42.37,19599.35,,,
4/10/23,4,8914.63,8664.90,1741.25,43.93,19364.72,,,
4/10/23,5,8852.28,8893.58,1788.23,46.89,19580.98,,,
4/10/23,6,9406.85,9360.70,1904.01,51.91,20723.47,,,
4/10/23,7,10177.42,10059.06,2036.87,57.16,22330.52,,,
4/10/23,8,10439.57,10229.19,2195.36,57.56,22921.69,,,
4/10/23,9,9914.31,10133.53,2191.51,53.98,22293.32,,,
4/10/23,10,9632.05,9824.50,1856.59,49.92,21363.06,,,
4/10/23,11,9087.10,9816.65,1465.25,50.45,20419.45,,,
4/10/23,12,8615.48,9812.54,1268.81,79.04,19775.87,,,
4/10/23,13,8545.52,9959.05,1263.82,61.63,19830.01,,,
4/10/23,14,8602.02,9937.93,1405.00,51.01,19995.95,,,
4/10/23,15,8905.43,10002.93,1408.78,57.63,20374.77,,,
4/10/23,16,8804.32,10148.86,1486.63,55.96,20495.77,,,
4/10/23,17,9502.94,10423.99,1916.11,59.98,21903.02,,,
4/10/23,18,10076.77,11157.25,2106.48,62.64,23403.14,,,
4/10/23,19,11134.37,11751.29,2285.76,64.45,25235.88,,,
4/10/23,20,11958.90,12249.00,2436.68,64.89,26709.46,,,
4/10/23,21,11968.75,12172.14,2398.10,61.97,26600.94,,,
4/10/23,22,11613.63,11809.57,2290.48,56.83,25770.51,,,
4/10/23,23,10945.21,11149.85,2114.59,52.07,24261.72,,,
4/10/23,24,10309.44,10516.04,1989.44,47.84,22862.76,,,
4/11/23,1,9928.34,9969.24,1950.36,44.85,21892.78,,,
4/11/23,2,9640.54,9637.98,1892.54,43.60,21214.65,,,
4/11/23,3,9822.40,9275.01,1859.49,42.84,20999.74,,,
4/11/23,4,9738.91,9224.49,1849.24,43.53,20856.16,,,
4/11/23,5,9672.65,9338.45,1914.64,45.74,20971.49,,,
4/11/23,6,9894.51,9783.06,1915.36,49.82,21642.75,,,
4/11/23,7,10629.62,10460.25,2056.14,54.41,23200.42,,,
4/11/23,8,10936.08,10703.42,2183.06,53.53,23876.10,,,
4/11/23,9,10603.86,10453.54,2261.07,51.79,23370.27,,,
4/11/23,10,10011.99,10314.84,2162.36,49.08,22538.27,,,
4/11/23,11,9307.38,10456.68,1714.89,48.61,21527.55,,,
4/11/23,12,8638.60,10328.79,1398.48,48.68,20414.55,,,
4/11/23,13,8135.99,10367.15,1289.61,50.37,19843.11,,,
4/11/23,14,7963.24,10235.38,1319.31,53.20,19571.13,,,
4/11/23,15,7755.53,10166.92,1280.87,54.35,19257.67,,,
4/11/23,16,7979.07,9962.05,1422.25,58.05,19421.42,,,
4/11/23,17,8624.50,10554.10,1666.36,62.33,20907.29,,,
4/11/23,18,9652.80,10942.83,1974.76,62.84,22633.23,,,
4/11/23,19,10836.50,11552.58,2261.24,63.02,24713.35,,,
4/11/23,20,11610.76,12103.11,2427.88,63.26,26205.00,,,
4/11/23,21,11928.43,12117.29,2384.48,60.94,26491.15,,,
4/11/23,22,11543.97,11802.86,2309.88,55.87,25712.58,,,
4/11/23,23,10920.55,11029.74,2055.75,51.59,24057.64,,,
4/11/23,24,10335.77,10340.56,1950.94,47.30,22674.61,,,
4/12/23,1,10221.01,9897.99,1997.49,44.56,22161.05,,,
4/12/23,2,10059.62,9795.87,1948.03,42.96,21846.47,,,
4/12/23,3,9830.97,9429.71,1838.36,42.25,21141.30,,,
4/12/23,4,9753.75,9354.65,1803.26,42.63,20954.28,,,
4/12/23,5,9531.05,9297.40,1805.58,44.46,20678.49,,,
4/12/23,6,10025.00,9699.67,1895.85,47.63,21668.15,,,
4/12/23,7,10824.91,10414.59,2070.17,51.09,23360.77,,,
4/12/23,8,11218.28,10830.49,2231.99,52.42,24333.17,,,
4/12/23,9,10544.61,11326.59,2351.80,51.25,24274.25,,,
4/12/23,10,9667.41,11151.30,2275.55,53.15,23147.41,,,
4/12/23,11,9481.59,11253.39,2163.45,52.84,22951.28,,,
4/12/23,12,8568.75,11580.83,2054.02,49.95,22253.54,,,
4/12/23,13,8353.52,11467.97,2037.35,49.70,21908.54,,,
4/12/23,14,8289.96,11285.27,2099.15,50.43,21724.81,,,
4/12/23,15,8237.59,10868.91,2095.67,54.17,21256.34,,,
4/12/23,16,8387.69,10638.05,2061.78,56.33,21143.86,,,
4/12/23,17,8561.00,10835.40,2156.13,55.05,21607.58,,,
4/12/23,18,9175.86,11092.91,2313.30,56.33,22638.40,,,
4/12/23,19,10568.51,11482.89,2430.47,58.76,24540.63,,,
4/12/23,20,11453.92,11898.70,2499.67,59.91,25912.19,,,
4/12/23,21,11785.90,11854.24,2453.00,58.49,26151.61,,,
4/12/23,22,11500.23,11618.66,2336.34,54.62,25509.85,,,
4/12/23,23,10839.05,10942.70,2176.77,51.09,24009.60,,,
4/12/23,24,10232.36,10377.85,2018.41,47.45,22676.07,,,
4/13/23,1,10094.11,9991.73,2091.82,44.77,22222.43,,,
4/13/23,2,9959.03,9698.99,2027.62,43.31,21728.95,,,
4/13/23,3,9850.00,9498.66,1935.07,43.15,21326.89,,,
4/13/23,4,9737.76,9252.47,1847.18,44.12,20881.53,,,
4/13/23,5,9914.24,9331.48,1872.04,46.09,21163.84,,,
4/13/23,6,10251.79,9825.17,1962.45,50.40,22089.81,,,
4/13/23,7,11136.90,10562.14,2151.34,55.05,23905.43,,,
4/13/23,8,11475.26,10844.98,2322.70,56.08,24699.03,,,
4/13/23,9,10944.30,10968.25,2386.24,53.71,24352.50,,,
4/13/23,10,10192.75,11158.61,2310.35,50.18,23711.90,,,
4/13/23,11,9114.66,11130.55,2318.03,47.20,22610.44,,,
4/13/23,12,8479.56,11405.44,2177.14,42.03,22104.18,,,
4/13/23,13,8074.74,11156.06,2067.79,41.49,21340.11,,,
4/13/23,14,7993.73,10975.22,2145.09,43.06,21157.10,,,
4/13/23,15,7853.67,10747.01,1895.67,41.80,20538.14,,,
4/13/23,16,7993.13,10769.74,1830.74,44.32,20637.92,,,
4/13/23,17,8615.00,10718.13,1973.21,48.01,21354.34,,,
4/13/23,18,9487.78,10816.59,2186.91,50.92,22542.19,,,
4/13/23,19,10449.84,11263.11,2344.49,53.75,24111.20,,,
4/13/23,20,11426.74,11909.87,2509.55,57.51,25903.67,,,
4/13/23,21,11732.69,11938.97,2480.25,57.42,26209.34,,,
4/13/23,22,11531.06,11703.28,2382.17,54.17,25670.69,,,
4/13/23,23,10938.90,11135.33,2200.27,50.98,24325.48,,,
4/13/23,24,10315.76,10534.42,2050.62,47.93,22948.73,,,
4/14/23,1,9965.82,10103.35,2030.39,46.57,22146.13,,,
4/14/23,2,9713.26,9873.40,1952.23,48.71,21587.60,,,
4/14/23,3,9762.13,9609.76,1874.10,46.10,21292.08,,,
4/14/23,4,9762.91,9505.26,1829.23,47.19,21144.59,,,
4/14/23,5,9677.53,9624.75,1862.30,50.21,21214.79,,,
4/14/23,6,10193.84,10024.03,1954.62,54.88,22227.37,,,
4/14/23,7,10982.40,10720.06,2113.53,59.38,23875.37,,,
4/14/23,8,11409.52,11229.38,2162.44,59.28,24860.61,,,
4/14/23,9,10970.27,11636.74,1971.52,55.04,24633.57,,,
4/14/23,10,10150.41,11517.43,1815.09,49.55,23532.48,,,
4/14/23,11,9210.67,10990.87,1710.42,45.08,21957.03,,,
4/14/23,12,8306.82,10905.60,1699.03,42.52,20953.96,,,
4/14/23,13,7987.36,10755.09,1762.73,40.97,20546.15,,,
4/14/23,14,8004.19,10489.61,1827.98,40.97,20362.76,,,
4/14/23,15,8151.29,10495.46,1858.64,41.70,20547.08,,,
4/14/23,16,8277.10,9831.59,1914.78,44.09,20067.56,,,
4/14/23,17,8901.87,9688.54,1887.63,47.40,20525.43,,,
4/14/23,18,9483.05,9995.24,2000.18,49.65,21528.13,,,
4/14/23,19,10337.28,10499.61,2156.77,52.18,23045.84,,,
4/14/23,20,11170.17,11298.61,2355.50,55.59,24879.87,,,
4/14/23,21,11461.01,11452.78,2367.70,55.65,25337.16,,,
4/14/23,22,11256.54,11291.95,2284.93,53.44,24886.84,,,
4/14/23,23,10773.02,10857.80,2151.50,50.25,23832.58,,,
4/14/23,24,10218.72,10306.67,1997.02,45.18,22567.59,,,
4/15/23,1,9996.08,9896.83,2021.28,44.56,21958.75,,,
4/15/23,2,9628.11,9567.68,1963.30,44.03,21203.11,,,
4/15/23,3,9375.29,9329.15,1830.92,44.53,20579.89,,,
4/15/23,4,9250.00,9166.54,1788.31,45.91,20250.76,,,
4/15/23,5,9274.48,9152.44,1805.42,47.57,20279.91,,,
4/15/23,6,9508.57,9451.87,1849.81,51.92,20862.17,,,
4/15/23,7,9854.15,9542.18,1867.61,58.98,21322.91,,,
4/15/23,8,9975.69,9419.87,1807.29,60.72,21263.58,,,
4/15/23,9,9924.12,8979.01,1621.52,54.46,20579.11,,,
4/15/23,10,9203.93,8694.71,1363.99,47.49,19310.12,,,
4/15/23,11,8184.61,8702.29,1178.83,42.60,18108.34,,,
4/15/23,12,7393.42,8456.02,1090.75,38.90,16979.10,,,
4/15/23,13,6934.71,8139.80,1016.39,37.84,16128.71,,,
4/15/23,14,6818.66,8239.21,1000.10,38.52,16096.50,,,
4/15/23,15,6884.28,8148.82,894.08,39.82,15967.00,,,
4/15/23,16,7321.96,8125.28,1008.32,43.05,16498.61,,,
4/15/23,17,7986.23,8555.83,1257.79,48.07,17847.91,,,
4/15/23,18,8875.21,9174.67,1725.01,52.18,19827.07,,,
4/15/23,19,9789.48,10043.97,1982.95,53.89,21870.29,,,
4/15/23,20,10649.14,10734.53,2216.01,55.95,23655.63,,,
4/15/23,21,11007.76,10904.75,2243.46,55.82,24211.78,,,
4/15/23,22,10926.99,10720.74,2183.56,52.87,23884.16,,,
4/15/23,23,10600.35,10334.53,2063.81,49.61,23048.30,,,
4/15/23,24,10082.90,9907.98,1949.75,46.70,21987.33,,,
4/16/23,1,9727.56,9386.43,1913.83,44.77,21072.60,,,
4/16/23,2,9347.88,9089.86,1877.96,43.81,20359.51,,,
4/16/23,3,9032.68,8895.97,1777.42,43.79,19749.86,,,
4/16/23,4,8923.17,8709.37,1729.76,44.53,19406.83,,,
4/16/23,5,8918.18,8643.04,1724.74,46.08,19332.04,,,
4/16/23,6,9065.53,8745.67,1737.59,49.27,19598.06,,,
4/16/23,7,9322.18,8837.63,1798.28,54.01,20012.10,,,
4/16/23,8,9303.84,8630.36,1866.69,53.38,19854.28,,,
4/16/23,9,9334.58,8408.27,1911.35,50.69,19704.89,,,
4/16/23,10,8626.18,8169.90,1935.11,46.07,18777.26,,,
4/16/23,11,7841.67,8273.28,1939.00,43.49,18097.44,,,
4/16/23,12,7150.57,8387.06,1819.30,42.63,17399.56,,,
4/16/23,13,6820.80,8229.05,1756.17,43.18,16849.19,,,
4/16/23,14,6681.70,8221.06,1886.48,46.31,16835.56,,,
4/16/23,15,6903.48,8320.46,1865.65,45.92,17135.50,,,
4/16/23,16,7037.55,8071.22,1709.77,48.16,16866.70,,,
4/16/23,17,7923.94,8349.61,1708.52,51.89,18033.96,,,
4/16/23,18,8768.01,9133.47,1927.80,55.76,19885.04,,,
4/16/23,19,9893.28,9964.86,2109.39,58.21,22025.74,,,
4/16/23,20,10888.33,10733.69,2315.64,59.47,23997.13,,,
4/16/23,21,11320.99,10896.37,2302.33,58.98,24578.66,,,
4/16/23,22,11071.31,10666.41,2228.68,55.19,24021.59,,,
4/16/23,23,10440.37,10238.08,2096.38,50.43,22825.26,,,
4/16/23,24,9791.04,9746.60,1919.07,46.23,21502.94,,,
4/17/23,1,9603.02,9314.77,1955.40,43.71,20916.90,,,
4/17/23,2,9503.35,9078.59,1911.97,42.51,20536.42,,,
4/17/23,3,9350.84,8917.06,1810.86,42.56,20121.32,,,
4/17/23,4,9306.97,8777.21,1781.67,43.76,19909.62,,,
4/17/23,5,9203.99,8957.19,1842.42,46.52,20050.12,,,
4/17/23,6,9813.49,9512.35,1897.95,51.12,21274.91,,,
4/17/23,7,10743.41,10275.13,2084.42,56.03,23158.99,,,
4/17/23,8,11136.65,10739.89,2272.92,58.01,24207.46,,,
4/17/23,9,10939.83,11070.26,2380.84,68.67,24459.59,,,
4/17/23,10,10882.82,11326.75,2386.71,90.32,24686.61,,,
4/17/23,11,10318.99,11297.97,2361.41,83.10,24061.46,,,
4/17/23,12,10021.70,11302.69,2300.47,67.09,23691.95,,,
4/17/23,13,9734.42,11253.02,2331.47,66.47,23385.38,,,
4/17/23,14,9316.54,11034.75,2433.46,61.29,22846.04,,,
4/17/23,15,9213.65,10194.53,2120.49,65.60,21594.28,,,
4/17/23,16,9421.46,9792.40,1940.56,72.43,21226.85,,,
4/17/23,17,9608.84,9716.55,1881.87,55.33,21262.58,,,
4/17/23,18,10112.58,10084.52,2096.05,57.81,22350.96,,,
4/17/23,19,10961.38,10733.96,2287.88,60.18,24043.40,,,
4/17/23,20,11873.83,11469.66,2463.14,61.57,25868.19,,,
4/17/23,21,12182.46,11541.59,2444.41,59.88,26228.32,,,
4/17/23,22,11838.61,11320.69,2332.01,55.54,25546.84,,,
4/17/23,23,11062.89,10806.45,2157.19,51.24,24077.76,,,
4/17/23,24,10501.25,10205.14,2028.56,47.58,22782.54,,,
4/18/23,1,10275.45,9907.45,2106.29,45.32,22334.51,,,
4/18/23,2,10299.30,9630.89,2116.35,44.07,22090.60,,,
4/18/23,3,10277.16,9382.01,2048.04,43.70,21750.91,,,
4/18/23,4,10114.02,8968.43,1854.37,44.57,20981.39,,,
4/18/23,5,9935.87,9153.45,1859.70,46.82,20995.84,,,
4/18/23,6,10213.68,9608.66,1947.59,51.43,21821.35,,,
4/18/23,7,11159.31,10289.26,2117.28,56.52,23622.38,,,
4/18/23,8,11616.89,10725.21,2233.97,66.32,24642.39,,,
4/18/23,9,10999.86,11130.56,2053.54,96.76,24280.72,,,
4/18/23,10,10556.35,10730.19,1922.50,93.72,23302.76,,,
4/18/23,11,9599.23,10410.04,1823.51,81.23,21914.00,,,
4/18/23,12,8969.64,10294.71,1759.49,55.42,21079.26,,,
4/18/23,13,8588.64,10219.05,1571.75,41.50,20420.94,,,
4/18/23,14,8810.89,10448.96,1495.19,42.55,20797.59,,,
4/18/23,15,8782.39,10192.77,1337.35,76.65,20389.17,,,
4/18/23,16,8536.24,9670.23,1253.46,62.79,19522.72,,,
4/18/23,17,9033.86,9663.06,1523.26,90.78,20310.95,,,
4/18/23,18,9757.20,10342.35,1868.52,85.76,22053.83,,,
4/18/23,19,10715.17,10759.61,2155.53,57.14,23687.45,,,
4/18/23,20,11546.34,11480.04,2410.17,60.31,25496.86,,,
4/18/23,21,11990.89,11608.19,2415.07,60.71,26074.86,,,
4/18/23,22,11700.86,11380.38,2335.45,56.98,25473.67,,,
4/18/23,23,11032.91,10877.31,2194.78,53.08,24158.07,,,
4/18/23,24,10472.56,10279.89,2040.74,49.87,22843.06,,,
4/19/23,1,10202.78,9795.07,2014.93,48.11,22060.88,,,
4/19/23,2,10175.19,9472.95,1960.52,47.60,21656.27,,,
4/19/23,3,10003.81,9394.68,1893.43,48.66,21340.59,,,
4/19/23,4,9918.87,9228.20,1855.48,50.20,21052.75,,,
4/19/23,5,9884.58,9327.77,1863.84,53.68,21129.86,,,
4/19/23,6,10532.23,9891.93,1998.30,60.16,22482.63,,,
4/19/23,7,11466.16,10572.16,2141.74,66.39,24246.44,,,
4/19/23,8,11741.72,10844.20,2256.70,77.21,24919.83,,,
4/19/23,9,10945.54,10913.90,2106.87,104.53,24070.84,,,
4/19/23,10,10348.34,10194.56,2014.18,64.67,22621.75,,,
4/19/23,11,9291.57,9800.70,1645.47,48.43,20786.17,,,
4/19/23,12,8632.72,9531.40,1297.39,46.03,19507.54,,,
4/19/23,13,8101.19,9477.93,1079.91,44.24,18703.25,,,
4/19/23,14,7926.90,9486.61,1073.47,42.50,18529.48,,,
4/19/23,15,7992.68,9583.54,1225.08,41.76,18843.07,,,
4/19/23,16,7984.53,9268.77,1240.54,42.70,18536.54,,,
4/19/23,17,8742.16,9426.69,1528.90,46.04,19743.78,,,
4/19/23,18,9786.23,9921.88,1835.47,60.35,21603.93,,,
4/19/23,19,10465.56,10615.31,2140.57,54.46,23275.90,,,
4/19/23,20,11421.76,11295.10,2399.91,59.62,25176.39,,,
4/19/23,21,11821.33,11494.00,2427.17,60.66,25803.15,,,
4/19/23,22,11621.25,11278.54,2340.20,57.89,25297.88,,,
4/19/23,23,10997.85,10709.37,2188.73,55.45,23951.40,,,
4/19/23,24,10304.81,10080.26,2008.26,52.80,22446.13,,,
4/20/23,1,9988.73,9647.55,1987.52,52.05,21675.85,,,
4/20/23,2,9823.52,9501.85,1977.91,51.73,21355.01,,,
4/20/23,3,9905.53,9391.45,1920.07,52.83,21269.89,,,
4/20/23,4,9823.22,9386.38,1845.19,55.24,21110.02,,,
4/20/23,5,9885.26,9380.93,1859.00,59.30,21184.49,,,
4/20/23,6,10551.18,9895.31,1970.31,66.55,22483.35,,,
4/20/23,7,11475.40,10524.63,2131.85,72.75,24204.63,,,
4/20/23,8,11846.84,10734.01,2148.07,72.79,24801.72,,,
4/20/23,9,11319.56,10607.03,1911.05,71.91,23909.54,,,
4/20/23,10,10287.30,10265.69,1768.30,67.30,22388.58,,,
4/20/23,11,9209.39,10186.88,1623.54,59.67,21079.49,,,
4/20/23,12,8613.04,10220.24,1441.06,59.87,20334.21,,,
4/20/23,13,8260.51,10210.49,1383.14,43.49,19897.64,,,
4/20/23,14,8346.77,10303.70,1240.97,62.80,19954.24,,,
4/20/23,15,8468.26,10428.43,1216.08,85.68,20198.46,,,
4/20/23,16,8684.56,10457.15,1370.72,56.86,20569.29,,,
4/20/23,17,9356.91,10641.38,1642.55,48.66,21689.50,,,
4/20/23,18,10152.47,10720.81,2025.76,52.31,22951.34,,,
4/20/23,19,10722.74,11182.35,2234.22,54.89,24194.21,,,
4/20/23,20,11586.94,11776.09,2415.62,58.02,25836.67,,,
4/20/23,21,11887.53,11806.26,2422.73,58.79,26175.35,,,
4/20/23,22,11622.42,11533.93,2324.05,55.43,25535.84,,,
4/20/23,23,11059.71,10879.78,2165.21,51.96,24156.65,,,
